ID,ORIGINAL,TRANSLATE,CRASH,LIMITED
5482,OBJECT_IRON_BROADSWORD,Железный большой меч,Оружие,0
5483,OBJECT_IRON_BATTLEMACE,Железная булава,Оружие,0
5484,OBJECT_STEEL_LONGSWORD,Стальной меч,Оружие,0
5485,OBJECT_STEEL_KATANA,Стальная катана,Оружие,0
5486,OBJECT_STEEL_CUTLASS,Стальной тесак,Оружие,0
5487,OBJECT_STEEL_AXE,Стальной топор,Оружие,0
5488,OBJECT_STEEL_MACE,Стальная палица,Оружие,0
5489,OBJECT_STEEL_HAMMER,Стальной клевец,Оружие,0
5490,OBJECT_STEEL_WARHAMMER,Стальной молот,Оружие,0
5491,OBJECT_STEEL_BATTLEAXE,Стальная секира,Оружие,0
5492,OBJECT_STEEL_BROADSWORD,Стальной большой меч,Оружие,0
5493,OBJECT_STEEL_BATTLEMACE,Стальная булава,Оружие,0
5494,OBJECT_EBONY_LONGSWORD,Обсидиановый меч,Оружие,0
5495,OBJECT_EBONY_KATANA,Обсидиановая катана,Оружие,0
5496,OBJECT_EBONY_CUTLASS,Обсидиановый тесак,Оружие,0
5497,OBJECT_EBONY_AXE,Обсидиановый топор,Оружие,0
5498,OBJECT_EBONY_MACE,Обсидиановая палица,Оружие,0
5499,OBJECT_EBONY_HAMMER,Обсидиановый клевец,Оружие,0
5500,OBJECT_EBONY_WARHAMMER,Обсидиановый молот,Оружие,0
5501,OBJECT_EBONY_BATTLEAXE,Обсидиановая секира,Оружие,0
5502,OBJECT_EBONY_BROADSWORD,Обсидиановый большой меч,Оружие,0
5503,OBJECT_EBONY_BATTLEMACE,Обсидиановая булава,Оружие,0
5504,OBJECT_CRYSTAL_LONGSWORD,Мастеровой меч,Оружие,0
5505,OBJECT_CRYSTAL_KATANA,Мастеровая катана,Оружие,0
5506,OBJECT_CRYSTAL_CUTLASS,Мастеровой тесак,Оружие,0
5507,OBJECT_CRYSTAL_AXE,Мастеровой топор,Оружие,0
5508,OBJECT_CRYSTAL_MACE,Мастеровая палица,Оружие,0
5509,OBJECT_CRYSTAL_HAMMER,Мастеровой клевец,Оружие,0
5510,OBJECT_CRYSTAL_WARHAMMER,Мастеровой молот,Оружие,0
5511,OBJECT_CRYSTAL_BATTLEAXE,Мастеровая секира,Оружие,0
5512,OBJECT_CRYSTAL_BROADSWORD,Мастеровой большой меч,Оружие,0
5513,OBJECT_CRYSTAL_BATTLEMACE,Мастеровая булава,Оружие,0
5514,OBJECT_LEGENDARY_LONGSWORD,Предвестник,Оружие,0
5515,OBJECT_LEGENDARY_LONGSWORD_02,Мститель,Оружие,0
5516,OBJECT_LEGENDARY_KATANA,Катана Хир'Ю,Оружие,0
5517,OBJECT_LEGENDARY_CUTLASS,Синий Зуб,Оружие,0
5518,OBJECT_LEGENDARY_AXE,Топор Ронног,Оружие,0
5519,OBJECT_LEGENDARY_MACE,Булава Кукольника,Оружие,0
5520,OBJECT_LEGENDARY_HAMMER,Клевец Уэллоу,Оружие,0
5521,OBJECT_LEGENDARY_WARHAMMER,Мурренский молот,Оружие,0
5522,OBJECT_LEGENDARY_BATTLEAXE,Мерренская Секира,Оружие,0
5523,OBJECT_LEGENDARY_BROADSWORD,Большой меч Солус,Оружие,0
5524,OBJECT_LEGENDARY_BROADSWORD_02,Отнимающий жизни,Оружие,0
5525,OBJECT_LEGENDARY_BATTLEMACE,Сентинус,Оружие,0
5526,OBJECT_SWORD_OF_AEONS,Меч Веков,Оружие,0
5527,OBJECT_SWORD_OF_AEONS_FOR_JACK,Меч Веков как у Джека (СБОЙ),СБОЙ (вылетает игра),1
5528,OBJECT_SWORD_OF_AEONS_GOOD_01,Слеза Аво,Оружие,0
5529,OBJECT_YEW_LONGBOW,Тисовый лук,Оружие,0
5530,OBJECT_YEW_CROSSBOW,Тисовый арбалет,Оружие,0
5531,OBJECT_YEW_PUMPCROSSBOW,Тисовый самострел,Оружие,0
5532,OBJECT_OAK_LONGBOW,Дубовый лук,Оружие,0
5533,OBJECT_OAK_CROSSBOW,Дубовый арбалет,Оружие,0
5534,OBJECT_OAK_PUMPCROSSBOW,Дубовый самострел,Оружие,0
5535,OBJECT_EBONY_LONGBOW,Эбеновый лук,Оружие,0
5536,OBJECT_EBONY_CROSSBOW,Эбеновый арбалет,Оружие,0
5537,OBJECT_EBONY_PUMPCROSSBOW,Эбеновый самострел,Оружие,0
5538,OBJECT_CRYSTAL_LONGBOW,Мастеровой большой лук,Оружие,0
5539,OBJECT_CRYSTAL_CROSSBOW,Мастеровой арбалет,Оружие,0
5540,OBJECT_CRYSTAL_PUMPCROSSBOW,Мастеровой самострел,Оружие,0
5541,OBJECT_LEGENDARY_LONGBOW,Лук Скорма,Оружие,0
5542,OBJECT_LEGENDARY_CROSSBOW,Арбалет Аркена,Оружие,0
5543,OBJECT_LEGENDARY_PUMPCROSSBOW,Пожинающий,Оружие,0
5544,OBJECT_HAUNTED_HOUSE_AUGMENTED_BOW,Закладная на особняк Леди Грей (Лук),Оружие,0
5545,OBJECT_HERO_STICK,Палка,Оружие,0
5546,OBJECT_BANDIT_SWORD_SMALL,Короткий меч,Оружие,0
5547,OBJECT_HERO_SWORD_FIRST,Длинный меч,Оружие,0
5548,OBJECT_WARRIOR_SWORD,Большой меч,Оружие,0
5549,OBJECT_BANDIT_WEAPON_01,Кривая сабля,Оружие,0
5550,OBJECT_BANDIT_WEAPON_02,Охотничий нож,Оружие,0
5551,OBJECT_BANDIT_SWORD_LONG,Длинный меч,Оружие,0
5552,OBJECT_BANDIT_SWORD_LIEUTENANT_01,Кривая сабля,Оружие,0
5553,OBJECT_BANDIT_SWORD_LIEUTENANT_02,Кривая сабля,Оружие,0
5554,OBJECT_BANDITKING_SWORD_01,Кривая сабля (как у Два-Ножа),Оружие,0
5555,OBJECT_BANDITKING_SWORD_02,Кривая сабля (как у Два-Ножа),Оружие,0
5556,OBJECT_BANDITKING_HAMMER_01,Кривая сабля (молот как у Два-Ножа),Оружие,0
5557,OBJECT_BANDITKING_HAMMER_02,Кривая сабля (молот как у Два-Ножа),Оружие,0
5558,OBJECT_AXE_VILLAGER_01,Кривая сабля (крестьянский топор),Оружие,0
5559,OBJECT_AXE_VILLAGER_02,Кривая сабля (крестьянский топор),Оружие,0
5560,OBJECT_CLUB_GUARD_03,Дубинка Оркона,Оружие,0
5561,OBJECT_UNDEAD_AXE_01,Кривая сабля (секира как у нежити),Оружие,0
5562,OBJECT_UNDEAD_SWORD_01,Кривая сабля (как у нежити),Оружие,0
5563,OBJECT_UNDEAD_AXE_LIEUTENANT_01,Кривая сабля (секира как у нежити),Оружие,0
5564,OBJECT_UNDEAD_AXE_LIEUTENANT_PROP_01,Кривая сабля (топор как у нежити),Оружие,0
5565,OBJECT_UNDEAD_SWORD_LIEUTENANT_01,Кривая сабля (меч как у нежити),Оружие,0
5566,OBJECT_UNDEAD_SWORD_GENERAL_01,Кривая сабля (меч как у нежити),Оружие,0
5567,OBJECT_UNDEAD_SWORD_ICE_HORDE_01,Кривая сабля (булава как у умерлов),Оружие,0
5568,OBJECT_ICE_HORDE_WEAPON_PROP_01,Кривая сабля (топор как у умерлов),Оружие,0
5569,OBJECT_NOSTRO_SWORD_01,Кривая сабля (Меч Ностро),Оружие,0
5570,OBJECT_NOSTRO_SHIELD_01,Кривая сабля (Щит Ностро),Оружие,0
5571,OBJECT_NEW_GUARD_WEAPON_01,Железный меч (как у стражников),Оружие,0
5572,OBJECT_NEW_GUARD_WEAPON_WEAKER_01,Кривая сабля (как у стражников),Оружие,0
5573,OBJECT_HOBBE_WEAPON_AXE,Оружие хоббов (секира),Оружие,0
5574,OBJECT_HOBBE_WEAPON_AXE_BASIC,Оружие хоббов (секира),Оружие,0
5575,OBJECT_HOBBE_WEAPON_HAMMER,Оружие хоббов (молот),Оружие,0
5576,OBJECT_HOBBE_WEAPON_HAMMER_BASIC,Оружие хоббов (молот),Оружие,0
5577,OBJECT_HOBBE_WEAPON_SPIKE,Оружие хоббов (молот),Оружие,0
5578,OBJECT_HOBBE_WEAPON_SPIKE_BASIC,Оружие хоббов (молот),Оружие,0
5579,OBJECT_HOBBE_WEAPON_STAFF,Оружие хоббов (посох),Оружие,0
5580,OBJECT_HOBBE_WEAPON_STAFF_BASIC,Оружие хоббов (посох),Оружие,0
5581,OBJECT_HOBBE_WEAPON_STAFF_RANGED,Оружие хоббов (посох),Оружие,0
5582,OBJECT_HOBBE_WEAPON_STAFF_RANGED_BASIC,Оружие хоббов (посох),Оружие,0
5583,OBJECT_RIVAL_HERO_SCYTHE_WEAPON,Кривая сабля (коса Жнеца),Оружие,0
5584,OBJECT_RIVAL_HERO_WHISPER_STAFF,Кривая сабля (палка Уиспер),Оружие,0
5585,OBJECT_RIVAL_HERO_MAZE_STAFF_01,Кривая сабля (палка Мэйза),Оружие,0
5586,OBJECT_RIVAL_HERO_THUNDER_SWORD,"Кривая сабля (меч Громобоя, урон 200)",Оружие,0
5587,OBJECT_RIVAL_HERO_THUNDER_SWORD_V2,"Кривая сабля (меч Громобоя, урон 400)",Оружие,0
5588,OBJECT_RIVAL_HERO_THUNDER_SHIELD,Кривая сабля (щит Громобоя),Оружие,0
5589,OBJECT_BRIAR_ROSE_SWORD,"Стальная катана (меч Браэр Роуз, урон 530)",Оружие,0
5590,OBJECT_BRIAR_ROSE_IMPOSTER_SWORD,"Стальная катана (меч Браэр Роуз, урон 300)",Оружие,0
5591,OBJECT_LUTE,Сковородка (лютня),Оружие,0
5592,OBJECT_FRYING_PAN,Сковорода (урон 100),Оружие,0
5593,OBJECT_FAKE_FRYING_PAN,Сковорода (урон 0),Оружие,0
5594,OBJECT_SHOVEL,Сковородка (лопата),Оружие,0
5595,OBJECT_BANDIT_CROSSBOW,Арбалет (как у разбойников),Оружие,0
5596,OBJECT_BANDIT_CROSSBOW_POWERFUL,Арбалет (как у разбойников),Оружие,0
5597,OBJECT_MINION_BOW,Арбалет (как у миньонов),Оружие,0
5598,OBJECT_NEW_GUARD_CROSSBOW,Арбалет (как у стражников),Оружие,0
5599,OBJECT_NEW_GUARD_CROSSBOW_POWERFUL,Арбалет (как у стражников),Оружие,0
5600,OBJECT_CROSSBOW_PUMPACTION,Арбалет,Оружие,0
5601,OBJECT_THROWING_POTION,Бомба,Ландшафт (не поднять),0
5602,OBJECT_THROWING_ORB_BOMB_SHOT,Бомба,Ландшафт (не поднять),0
5603,OBJECT_THROWING_ORB_LIGHTNING_SHOT,Бомба,Ландшафт (не поднять),0
5604,OBJECT_THROWING_ORB_ENFLAME_SHOT,Бомба,Ландшафт (не поднять),0
5605,OBJECT_THROWING_POTION_DUMMY_01,Лук (зелье здоровья),Оружие (бомбы),0
5606,OBJECT_QUIVER,Колчан со стрелами,Ландшафт (не поднять),0
5607,OBJECT_BOW_01,Лук,Оружие,0
5608,OBJECT_BOW_NOVICE_01,Лук,Оружие,0
5609,OBJECT_BOW_EXP_01,Лук,Оружие,0
5610,OBJECT_CROSSBOW_BOLT,Стрела,Ландшафт (не поднять),0
5611,OBJECT_ARROW_SINGLE,Стрела,Ландшафт (не поднять),0
5612,OBJECT_DRAIN_LIFE_ORB,Стрела,Ландшафт (не поднять),0
5613,OBJECT_FIREBALL,Ничего не появляется,"Ничего не появляется, сбоя нет",0
5614,OBJECT_JACK_SHOT_OBJECT,Ничего не появляется,"Ничего не появляется, сбоя нет",0
5615,OBJECT_JACK_FIREBALL,Ничего не появляется,"Ничего не появляется, сбоя нет",0
5616,OBJECT_BANDIT_FIRE_CROSSBOW,Арбалет,Оружие,0
5617,OBJECT_HERO_BOW,Лук,Оружие,0
5618,OBJECT_FIRE_CROSSBOW,Арбалет,Оружие,0
5619,OBJECT_WARRIOR_SWORD_LITE,Большой меч,Оружие,0
5620,OBJECT_SWORD_OF_STRENGTH,Губитель,Оружие,0
5621,OBJECT_BANDIT_SWORD_MED,Меч,Оружие,0
5622,OBJECT_SWORD_LONG,Длинный меч,Оружие,0
5623,OBJECT_SWORD_MED,Меч,Оружие,0
5624,OBJECT_HERO_SWORD_MED,Меч,Оружие,0
5625,OBJECT_MINION_WEAPON,Длинный меч (оружие миньонов),Оружие,0
5626,OBJECT_MINION_WEAPON_DREADWINGS,Длинный меч (оружие миньонов),Оружие,0
5627,OBJECT_MINION_WEAPON_DREADWINGS_RANGED,Длинный меч (оружие миньонов),Оружие,0
5628,OBJECT_SUMMONER_SWORD_01,Длинный меч (меч призывающего),Оружие,0
5629,OBJECT_HAMMER_SMITH,Сковородка (Молот),Оружие,0
5630,OBJECT_TRADER_CAULDRON_UNLIT,Котелок на огне,Ландшафт (не поднять),0
5631,OBJECT_WW_TOTEM_HARE_LEFT,Указатель влево с кроликом,Ландшафт (не поднять),0
5632,OBJECT_WW_TOTEM_HARE_RIGHT,Указатель вправо с кроликом,Ландшафт (не поднять),0
5633,OBJECT_WW_TOTEM_OWL_LEFT,Указатель влево с совой,Ландшафт (не поднять),0
5634,OBJECT_WW_TOTEM_OWL_RIGHT,Указатель вправо с совой,Ландшафт (не поднять),0
5635,OBJECT_WW_TOTEM_SNAKE_LEFT,Указатель влево с змеей,Ландшафт (не поднять),0
5636,OBJECT_WW_TOTEM_SNAKE_RIGHT,Указатель вправо с змеей,Ландшафт (не поднять),0
